Seq,COPx,COPy
776,-2.259391,0.802954
777,-2.274208,0.808313
778,-2.277553,0.80978
779,-2.276458,0.810344
780,-2.266493,0.80861
781,-2.259202,0.807121
782,-2.259436,0.807744
783,-2.256311,0.807374
784,-2.252465,0.806732
785,-2.249701,0.806379
786,-2.242365,0.804235
787,-2.231938,0.801596
788,-2.225727,0.800876
789,-2.222588,0.800915
790,-2.228101,0.803824
791,-2.237052,0.807214
792,-2.245969,0.809241
793,-2.253874,0.810342
794,-2.265009,0.811557
795,-2.275377,0.812566
796,-2.275436,0.810667
797,-2.261099,0.804524
798,-2.251466,0.800617
799,-2.242525,0.797089
800,-2.240165,0.795774
801,-2.238018,0.794223
802,-2.240953,0.79445
803,-2.243592,0.794248
804,-2.25316,0.79543
805,-2.262057,0.796336
806,-2.268154,0.796834
807,-2.270768,0.79655
808,-2.267797,0.79501
809,-2.25267,0.790282
810,-2.240355,0.786595
811,-2.238369,0.786235
812,-2.236138,0.78588
813,-2.245733,0.788931
814,-2.254627,0.791622
815,-2.270922,0.797342
816,-2.287957,0.803505
817,-2.305455,0.809639
818,-2.317897,0.814403
819,-2.32643,0.817316
820,-2.323591,0.816088
821,-2.307134,0.810028
822,-2.291497,0.803709
823,-2.2718,0.796213
824,-2.25338,0.788623
825,-2.239019,0.782839
826,-2.233992,0.780293
827,-2.233418,0.779975
828,-2.229871,0.778496
829,-2.232893,0.77914
830,-2.242518,0.781836
831,-2.254627,0.784723
832,-2.267222,0.787535
833,-2.282775,0.791624
834,-2.296951,0.794942
835,-2.306546,0.796876
836,-2.306081,0.796224
837,-2.288524,0.790162
838,-2.263262,0.781643
839,-2.234732,0.772237
840,-2.220526,0.767095
841,-2.21612,0.764443
842,-2.214015,0.762734
843,-2.223854,0.764806
844,-2.237837,0.768267
845,-2.252682,0.77243
846,-2.267047,0.776755
847,-2.275517,0.779913
848,-2.284281,0.783176
849,-2.286593,0.785195
850,-2.281803,0.785294
851,-2.270711,0.783073
852,-2.260916,0.781468
853,-2.25218,0.779417
854,-2.248434,0.779515
855,-2.244278,0.779781
856,-2.239244,0.780071
857,-2.237019,0.781899
858,-2.238257,0.78523
859,-2.245253,0.790535
860,-2.258121,0.797686
861,-2.262691,0.801526
862,-2.266527,0.804647
863,-2.268511,0.806725
864,-2.264877,0.806773
865,-2.261801,0.807492
866,-2.255663,0.808144
867,-2.246008,0.807918
868,-2.238588,0.808758
869,-2.23496,0.811302
870,-2.23793,0.815119
871,-2.241875,0.818751
872,-2.245008,0.821826
873,-2.244343,0.823353
874,-2.24865,0.826252
875,-2.244896,0.827337
876,-2.238858,0.828237
877,-2.232568,0.830256
878,-2.233139,0.835207
879,-2.237478,0.841859
880,-2.239356,0.845811
881,-2.229726,0.845542
882,-2.223129,0.844442
883,-2.230915,0.847431
884,-2.233261,0.848004
885,-2.239694,0.850433
886,-2.24176,0.851626
887,-2.242402,0.852466
888,-2.238665,0.85182
889,-2.234547,0.850574
890,-2.227137,0.847239
891,-2.225798,0.845992
892,-2.224365,0.844547
893,-2.230367,0.845615
894,-2.237017,0.846861
895,-2.244356,0.849095
896,-2.252878,0.852433
897,-2.259907,0.855321
898,-2.259884,0.855425
899,-2.255753,0.853649
900,-2.255016,0.851998
901,-2.257479,0.850519
902,-2.252064,0.845429
903,-2.250397,0.841536
904,-2.252405,0.83954
905,-2.253055,0.83766
906,-2.258727,0.838244
907,-2.258271,0.836943
908,-2.255291,0.834797
909,-2.241179,0.828676
910,-2.230636,0.823111
911,-2.223843,0.81881
912,-2.225062,0.817035
913,-2.226378,0.814718
914,-2.241776,0.818013
915,-2.254132,0.820243
916,-2.256176,0.819238
917,-2.25152,0.816155
918,-2.251911,0.814933
919,-2.252699,0.813907
920,-2.246904,0.810848
921,-2.245167,0.809184
922,-2.249441,0.810405
923,-2.256905,0.813103
924,-2.259402,0.814677
925,-2.258547,0.8159
926,-2.244476,0.812673
927,-2.234495,0.810785
928,-2.225152,0.80921
929,-2.222317,0.809601
930,-2.229437,0.813123
931,-2.243506,0.818769
932,-2.258275,0.825592
933,-2.266182,0.830358
934,-2.268808,0.833625
935,-2.26965,0.836219
936,-2.261444,0.835423
937,-2.25418,0.834811
938,-2.248523,0.834036
939,-2.247307,0.834816
940,-2.244945,0.833854
941,-2.245291,0.834076
942,-2.24551,0.83359
943,-2.242343,0.832073
944,-2.242612,0.831698
945,-2.241119,0.830954
946,-2.243581,0.832082
947,-2.243196,0.832464
948,-2.243415,0.83377
949,-2.242406,0.834087
950,-2.251444,0.83791
951,-2.258791,0.840768
952,-2.263743,0.842433
953,-2.269787,0.844397
954,-2.264531,0.843144
955,-2.256575,0.841615
956,-2.250231,0.840895
