Seq,COPx,COPy
309.000000,-0.011846,0.071510
310.000000,-0.011897,0.071447
311.000000,-0.011955,0.071382
312.000000,-0.012019,0.071235
313.000000,-0.012141,0.071004
314.000000,-0.012267,0.070696
315.000000,-0.012377,0.070344
316.000000,-0.012478,0.069935
317.000000,-0.012596,0.069511
318.000000,-0.012685,0.069105
319.000000,-0.012733,0.068727
320.000000,-0.012805,0.068413
321.000000,-0.012891,0.068119
322.000000,-0.012933,0.067875
323.000000,-0.012976,0.067633
324.000000,-0.013046,0.067408
325.000000,-0.013116,0.067192
326.000000,-0.013154,0.067017
327.000000,-0.013182,0.066879
328.000000,-0.013207,0.066775
329.000000,-0.013241,0.066731
330.000000,-0.013235,0.066722
331.000000,-0.013214,0.066753
332.000000,-0.013187,0.066839
333.000000,-0.013143,0.066959
334.000000,-0.013078,0.067113
335.000000,-0.013017,0.067307
336.000000,-0.012925,0.067584
337.000000,-0.012854,0.068000
338.000000,-0.012801,0.068412
339.000000,-0.012744,0.068772
340.000000,-0.012673,0.069086
341.000000,-0.012634,0.069365
342.000000,-0.012615,0.069648
343.000000,-0.012581,0.069923
344.000000,-0.012546,0.070158
345.000000,-0.012560,0.070351
346.000000,-0.012586,0.070539
347.000000,-0.012637,0.070658
348.000000,-0.012728,0.070708
349.000000,-0.012779,0.070658
350.000000,-0.012834,0.070468
351.000000,-0.012881,0.070195
352.000000,-0.012929,0.069927
353.000000,-0.012971,0.069669
354.000000,-0.013050,0.069442
355.000000,-0.013114,0.069201
356.000000,-0.013196,0.068932
357.000000,-0.013320,0.068588
358.000000,-0.013451,0.068265
359.000000,-0.013558,0.067968
360.000000,-0.013617,0.067683
361.000000,-0.013657,0.067418
362.000000,-0.013665,0.067206
363.000000,-0.013676,0.067006
364.000000,-0.013681,0.066795
365.000000,-0.013737,0.066591
366.000000,-0.013766,0.066389
367.000000,-0.013779,0.066224
368.000000,-0.013761,0.066136
369.000000,-0.013744,0.066118
370.000000,-0.013694,0.066142
371.000000,-0.013657,0.066188
372.000000,-0.013657,0.066229
373.000000,-0.013608,0.066309
374.000000,-0.013583,0.066402
375.000000,-0.013592,0.066474
376.000000,-0.013605,0.066607
377.000000,-0.013618,0.066753
378.000000,-0.013605,0.066867
379.000000,-0.013608,0.066954
380.000000,-0.013609,0.067023
381.000000,-0.013596,0.067064
382.000000,-0.013616,0.067044
383.000000,-0.013677,0.066991
384.000000,-0.013755,0.066932
385.000000,-0.013776,0.066893
386.000000,-0.013804,0.066900
387.000000,-0.013878,0.066927
388.000000,-0.013921,0.066993
389.000000,-0.013923,0.067068
390.000000,-0.013915,0.067150
391.000000,-0.013924,0.067293
392.000000,-0.013892,0.067523
393.000000,-0.013869,0.067764
394.000000,-0.013866,0.067955
395.000000,-0.013831,0.068147
396.000000,-0.013805,0.068354
397.000000,-0.013793,0.068530
398.000000,-0.013784,0.068781
399.000000,-0.013728,0.069065
400.000000,-0.013696,0.069409
401.000000,-0.013658,0.069742
402.000000,-0.013617,0.070052
403.000000,-0.013575,0.070374
404.000000,-0.013528,0.070673
405.000000,-0.013486,0.070907
406.000000,-0.013487,0.071109
407.000000,-0.013531,0.071230
408.000000,-0.013558,0.071259
409.000000,-0.013567,0.071276
410.000000,-0.013564,0.071247
411.000000,-0.013616,0.071209
412.000000,-0.013641,0.071154
413.000000,-0.013628,0.071129
414.000000,-0.013632,0.071109
415.000000,-0.013632,0.071061
416.000000,-0.013642,0.071012
417.000000,-0.013658,0.070940
418.000000,-0.013692,0.070869
419.000000,-0.013728,0.070772
420.000000,-0.013781,0.070710
421.000000,-0.013815,0.070665
422.000000,-0.013854,0.070634
423.000000,-0.013914,0.070592
424.000000,-0.013979,0.070505
425.000000,-0.014060,0.070378
426.000000,-0.014120,0.070213
427.000000,-0.014161,0.070101
428.000000,-0.014169,0.070006
429.000000,-0.014207,0.069889
430.000000,-0.014239,0.069733
431.000000,-0.014288,0.069555
432.000000,-0.014360,0.069385
433.000000,-0.014382,0.069216
434.000000,-0.014446,0.069119
435.000000,-0.014525,0.069050
436.000000,-0.014558,0.069039
437.000000,-0.014585,0.069088
438.000000,-0.014620,0.069141
439.000000,-0.014631,0.069220
440.000000,-0.014631,0.069289
441.000000,-0.014626,0.069373
442.000000,-0.014628,0.069444
443.000000,-0.014584,0.069547
444.000000,-0.014542,0.069639
445.000000,-0.014486,0.069707
446.000000,-0.014460,0.069764
447.000000,-0.014405,0.069804
448.000000,-0.014353,0.069865
449.000000,-0.014282,0.069927
450.000000,-0.014211,0.070030
451.000000,-0.014186,0.070104
452.000000,-0.014176,0.070162
453.000000,-0.014143,0.070281
454.000000,-0.014047,0.070385
455.000000,-0.013949,0.070522
456.000000,-0.013888,0.070642
457.000000,-0.013841,0.070791
458.000000,-0.013806,0.070931
459.000000,-0.013801,0.071083
460.000000,-0.013798,0.071229
461.000000,-0.013836,0.071312
462.000000,-0.013844,0.071348
463.000000,-0.013856,0.071320
464.000000,-0.013862,0.071260
465.000000,-0.013903,0.071146
466.000000,-0.013910,0.070978
467.000000,-0.013907,0.070742
468.000000,-0.013949,0.070480
469.000000,-0.013917,0.070230
470.000000,-0.013902,0.070042
471.000000,-0.013845,0.069884
472.000000,-0.013813,0.069715
473.000000,-0.013810,0.069569
474.000000,-0.013780,0.069442
475.000000,-0.013782,0.069332
476.000000,-0.013775,0.069218
477.000000,-0.013765,0.069112
478.000000,-0.013784,0.069023
479.000000,-0.013799,0.068925
480.000000,-0.013814,0.068804
481.000000,-0.013845,0.068664
482.000000,-0.013864,0.068505
483.000000,-0.013858,0.068350
484.000000,-0.013864,0.068192
485.000000,-0.013849,0.068012
486.000000,-0.013873,0.067868
487.000000,-0.013909,0.067770
488.000000,-0.013946,0.067715
489.000000,-0.013988,0.067703
490.000000,-0.013993,0.067688
491.000000,-0.013995,0.067696
492.000000,-0.014000,0.067698
493.000000,-0.014022,0.067710
494.000000,-0.014058,0.067689
495.000000,-0.014146,0.067658
496.000000,-0.014203,0.067621
497.000000,-0.014206,0.067581
498.000000,-0.014235,0.067558
499.000000,-0.014268,0.067534
500.000000,-0.014303,0.067519
501.000000,-0.014337,0.067536
502.000000,-0.014358,0.067496
503.000000,-0.014349,0.067481
504.000000,-0.014350,0.067477
505.000000,-0.014358,0.067449
506.000000,-0.014347,0.067442
507.000000,-0.014340,0.067415
508.000000,-0.014332,0.067396
509.000000,-0.014284,0.067384
510.000000,-0.014228,0.067365
511.000000,-0.014217,0.067313
512.000000,-0.014191,0.067198
513.000000,-0.014186,0.067033
514.000000,-0.014241,0.066801
515.000000,-0.014293,0.066552
516.000000,-0.014351,0.066303
517.000000,-0.014390,0.066086
518.000000,-0.014434,0.065876
519.000000,-0.014406,0.065700
520.000000,-0.014353,0.065562
521.000000,-0.014286,0.065413
522.000000,-0.014240,0.065270
523.000000,-0.014175,0.065153
524.000000,-0.014120,0.065035
525.000000,-0.014058,0.064872
526.000000,-0.013987,0.064617
527.000000,-0.013940,0.064320
528.000000,-0.013893,0.063985
529.000000,-0.013860,0.063633
530.000000,-0.013844,0.063298
531.000000,-0.013829,0.062982
532.000000,-0.013815,0.062702
533.000000,-0.013735,0.062506
534.000000,-0.013637,0.062393
535.000000,-0.013547,0.062325
536.000000,-0.013469,0.062230
537.000000,-0.013412,0.062186
538.000000,-0.013392,0.062209
539.000000,-0.013365,0.062211
540.000000,-0.013365,0.062221
541.000000,-0.013348,0.062238
542.000000,-0.013360,0.062231
